ÁREA,EQUIPAMENTO,SISTEMA,SEÇÃO,DATA INSPEÇÃO,ESPESSURA MÍNIMA,CRITICIDADE DO DANO,DANO NA CORREIA,OBSERVAÇÕES
PÁTIO,RP-313K-06,LANÇA,1,2022-12-01 00:00:00,12,P5 - PREVENTIVA ATÉ 180 DIAS,EMENDA,AVARIA NO FECHAMENTO DA BORDA.
DESCARREGAMENTO,TR-313K-01,TRANSPORTADOR,1,2022-12-01 00:00:00,3,---,SEM DANO,CORREIA EM FIM DE VIDA ULTIL.
DESCARREGAMENTO,TR-313K-02,TRANSPORTADOR,1,2022-12-01 00:00:00,7,P4 - PREVENTIVA ATÉ 90 DIAS,EMENDA,"CORREIA APRESENTA REPARO COM FLEXSOL NA EMENDA PELO RETORNO, SUA CONDIÇÃO MANTEM ESTAVEL."
DESCARREGAMENTO,TR-313K-08,TRANSPORTADOR,1,2022-12-01 00:00:00,15,---,SEM DANO,---
PÁTIO,TR-313K-205,TRANSPORTADOR,1,2022-12-01 00:00:00,14,---,SEM DANO,SEM OBSERVAÇÃO
DESCARREGAMENTO,TR-313K-23,TRANSPORTADOR,1,2022-12-01 00:00:00,8,---,SEM DANO,DESGASTE NA BORDA DA CORREIA LEF
PÁTIO,TR-313K-38,REDLEY,1,2022-12-01 00:00:00,2,---,SEM DANO,---
DESCARREGAMENTO,TR-313K-56,TRANSPORTADOR,1,2022-12-01 00:00:00,9,---,SEM DANO,---
DESCARREGAMENTO,TR-313K-57,TRANSPORTADOR,1,2022-12-01 00:00:00,9,---,SEM DANO,---
DESCARREGAMENTO,TR-313K-59,TRANSPORTADOR,1,2022-12-01 00:00:00,6,---,SEM DANO,---
DESCARREGAMENTO,TR-313K-60,TRANSPORTADOR,1,2022-12-01 00:00:00,16,---,SEM DANO,---
DESCARREGAMENTO,TR-313K-61,TRANSPORTADOR,1,2022-12-01 00:00:00,12,---,SEM DANO,---
DESCARREGAMENTO,TR-313K-64,TRANSPORTADOR,1,2022-12-01 00:00:00,3,P4 - PREVENTIVA ATÉ 90 DIAS,RETORNO,CORREIA APRESENTA CABO EXPOSTO PELO RETORNO ENTRE EMENDAS 6 E 8 COM 300 MM DA BORDA PARA  O CENTRO DA CORREIA. APRESENTA REPARO PELA CARGA NA EMENDA 9. ENTRE TRECHO DAS EMENDAS 6 E 7 TEM UMA MEIA LUA DE 10 METROS POR 300 MM. TEM PONTOS APOS EMENDA 4 ATE EMENDA 8A QUE A CORREIA TA NO BREACK.
DESCARREGAMENTO,TR-313K-64,TRANSPORTADOR,2,2022-12-01 00:00:00,10,---,SEM DANO,---
PÁTIO,TR-313K-83,TRANSPORTADOR,1,2022-12-01 00:00:00,10,P5 - PREVENTIVA ATÉ 180 DIAS,TRINCA,"DESGASTE EXCESSIVO FOLGA C, DEVIDO ROLO TRAVADO."
EMBARQUE,TR-314K-21,TRANSPORTADOR,1,2022-12-01 00:00:00,6,---,SEM DANO,MEDIDA REALIZADA ATRÁS DA EMENDA.
PÁTIO,TR-315K-15,TRANSPORTADOR,1,2022-12-01 00:00:00,14,---,SEM DANO,---
PÁTIO,TR-315K-16,TRANSPORTADOR,1,2022-12-01 00:00:00,5,---,SEM DANO,---
EMBARQUE,TR-325K-17,TRANSPORTADOR,1,2022-12-01 00:00:00,13,---,SEM DANO,MEDIDA REALIZADA ATRÁS DA EMENDA.
PÁTIO,ER-313K-01,LANÇA,1,2022-11-30 00:00:00,14,P3 - PREVENTIVA ATÉ 60 DIAS,EMENDA,EMENDA APRESENTOU TRINCAS NO PRIMEIRO PASSO E FECHAMENTO NA PARTE DO RETORNO. EMENDA COM GRAMPOS E REPARO COM FLEXSOL
EMBARQUE,TR-315K-41,REDLEY,1,2022-11-30 00:00:00,5,---,SEM DANO,0
EMBARQUE,TR-326K-07,REDLEY,1,2022-11-30 00:00:00,6,---,SEM DANO,0
PÁTIO,ER-313K-02,LANÇA,1,2022-11-29 00:00:00,7,---,SEM DANO,---
PÁTIO,ER-313K-04,LANÇA,1,2022-11-29 00:00:00,7,P3 - PREVENTIVA ATÉ 60 DIAS,BORDA,---
PÁTIO,RP-313K-02,LANÇA,1,2022-11-29 00:00:00,5,P3 - PREVENTIVA ATÉ 60 DIAS,RETORNO,INÍCIO DE CABOS EXPOSTOS
PÁTIO,TR-313K-94,REDLEY,1,2022-11-29 00:00:00,4,P4 - PREVENTIVA ATÉ 90 DIAS,BORDA,BORDA AVARIADA POR CONTA DO CARRO TENSOR QUE DESALINHOU.
EMBARQUE,TR-326K-01,TRANSPORTADOR,1,2022-11-29 00:00:00,7,P4 - PREVENTIVA ATÉ 90 DIAS,BORDA,---
EMBARQUE,TR-326K-01,TRANSPORTADOR,2,2022-11-29 00:00:00,7,P4 - PREVENTIVA ATÉ 90 DIAS,BORDA,---
EMBARQUE,TR-315K-23,REDLEY,1,2022-11-26 00:00:00,4,---,SEM DANO,MEDIDA REALIZADA ATRÁS DA EMENDA.
EMBARQUE,AL-314K-207,ALIMENTADOR,1,2022-11-25 00:00:00,6,---,SEM DANO,0
EMBARQUE,CN-325K-02,LANÇA,1,2022-11-25 00:00:00,5,---,SEM DANO,0
EMBARQUE,CN-326K-01,REDLEY,1,2022-11-25 00:00:00,6,---,SEM DANO,0
EMBARQUE,CN-326K-02,REDLEY,1,2022-11-25 00:00:00,3,---,SEM DANO,0
DESCARREGAMENTO,EP-313K-06,LANÇA,1,2022-11-25 00:00:00,15,---,SEM DANO,CORREIA NOVA
PÁTIO,RP-313K-08,LANÇA,1,2022-11-25 00:00:00,6,P3 - PREVENTIVA ATÉ 60 DIAS,EMENDA,EMENDA COM BOLHA E APRESENTA LONA NO RETORNO.
DESCARREGAMENTO,TR-313K-16,TRANSPORTADOR,1,2022-11-25 00:00:00,6,P5 - PREVENTIVA ATÉ 180 DIAS,BOLHA,"BOLHAS PELO RETORNO JÁ ESTOURADAS, ESTABILIZADAS, SEM EVOLUÇÃO, DEFEITO DE FÁBRICA."
DESCARREGAMENTO,TR-313K-17,TRANSPORTADOR,1,2022-11-25 00:00:00,9,P5 - PREVENTIVA ATÉ 180 DIAS,BORDA,"BORDAS DANIFICADA LEF, SEM EVOLUÇÃO"
PÁTIO,TR-313K-86,TRANSPORTADOR,1,2022-11-25 00:00:00,6,P3 - PREVENTIVA ATÉ 60 DIAS,TRINCA,CORREIA COM VÁRIAS TRINCAS LONGITUDINAIS DEVIDO RESSECAMENTO
PÁTIO,TR-313K-93,TRANSPORTADOR,1,2022-11-25 00:00:00,6,P3 - PREVENTIVA ATÉ 60 DIAS,TRINCA,EMENDA COM TRINCA PROXIMO A BORDA. E MEIA LUA.
EMBARQUE,TR-326K-01,TRANSPORTADOR,1,2022-11-25 00:00:00,7,---,SEM DANO,0
EMBARQUE,TR-326K-01,TRANSPORTADOR,2,2022-11-25 00:00:00,6,---,SEM DANO,0
EMBARQUE,AL-3000KP-01,ALIMENTADOR,1,2022-11-24 00:00:00,5,---,SEM DANO,0
EMBARQUE,AL-3000KP-02,ALIMENTADOR,1,2022-11-24 00:00:00,3,---,SEM DANO,0
EMBARQUE,AL-314K-206,ALIMENTADOR,1,2022-11-24 00:00:00,6,---,SEM DANO,0
EMBARQUE,CN-326K-01,LANÇA,1,2022-11-24 00:00:00,3,---,SEM DANO,0
EMBARQUE,CN-326K-02,LANÇA,1,2022-11-24 00:00:00,5,---,SEM DANO,0
DESCARREGAMENTO,EP-313K-06,LANÇA,1,2022-11-24 00:00:00,15,---,SEM DANO,CORREIA NOVA
DESCARREGAMENTO,TR-311K-08,TRANSPORTADOR,1,2022-11-24 00:00:00,2,P3 - PREVENTIVA ATÉ 60 DIAS,AVARIA,CORREIA COM DESGASTE PREMATURO DEVIDO ATRITO CONSTANTE COM MATERIAL ACUMULADO NA REGIÃO DO TAMBOR01 DE ACIONAMENTO
DESCARREGAMENTO,TR-311K-09,TRANSPORTADOR,1,2022-11-24 00:00:00,3,P2 - OPORTUNIDADE ATÉ 30 DIAS,RETORNO,DESPRENDIMENTO DE TODA COBERTURA INFERIOR
DESCARREGAMENTO,TR-313K-84,TRANSPORTADOR,1,2022-11-24 00:00:00,3,P3 - PREVENTIVA ATÉ 60 DIAS,AVARIA,AVARIA NA BORDALADO DIREITO MEDIÇÃO FEITA DURANTE A INSPEÇÃO
EMBARQUE,TR-314K-27,REDLEY,1,2022-11-24 00:00:00,4,---,SEM DANO,0
EMBARQUE,TR-314K-28,REDLEY,1,2022-11-24 00:00:00,4,---,SEM DANO,0
EMBARQUE,TR-315K-39,TRANSPORTADOR,1,2022-11-24 00:00:00,10,---,SEM DANO,0
EMBARQUE,TR-315K-40,TRANSPORTADOR,1,2022-11-24 00:00:00,6,---,SEM DANO,0
EMBARQUE,TR-326K-03,TRANSPORTADOR,1,2022-11-24 00:00:00,8,---,SEM DANO,0
EMBARQUE,TR-326K-04,TRANSPORTADOR,1,2022-11-24 00:00:00,4,---,SEM DANO,0
DESCARREGAMENTO,TR-311K-10,TRANSPORTADOR,1,2022-11-23 00:00:00,10,P3 - PREVENTIVA ATÉ 60 DIAS,EMENDA,AVARIA NA EMENDA DESDE O TESTE DA CORREIA
DESCARREGAMENTO,TR-311K-14,TRANSPORTADOR,1,2022-11-23 00:00:00,9,---,SEM DANO,MEDIÇÃO FEITA DURANTE A PARADA DE MANUTENÇÃO
DESCARREGAMENTO,TR-311K-02,TRANSPORTADOR,1,2022-11-22 00:00:00,5,P4 - PREVENTIVA ATÉ 90 DIAS,BOLHA,CORREIA APRESENTOU ALGUMAS BOLHAS PELO RETORNO
PÁTIO,TR-315K-26,TRANSPORTADOR,1,2022-11-22 00:00:00,15,---,SEM DANO,CORREIA FOI TROCADA 19/11/2022
EMBARQUE,CN-325K-01,INTERMEDIÁRIO,1,2022-11-21 00:00:00,14,---,SEM DANO,MEDIÇÃO REALIZADA ATRAS DA EMENDA.
EMBARQUE,CN-325K-01,LANÇA,1,2022-11-21 00:00:00,7,---,SEM DANO,MEDIÇÃO REALIZADA ATRAS DA EMENDA.
PÁTIO,RP-313K-04,LANÇA,1,2022-11-21 00:00:00,15,---,SEM DANO,TROCA DA CORREIA 19/11/2022
EMBARQUE,TR-314K-18,TRANSPORTADOR,1,2022-11-21 00:00:00,14,---,SEM DANO,MEDIDA REALIZADA ATRÁS DA EMENDA.
EMBARQUE,TR-314K-19,TRANSPORTADOR,1,2022-11-21 00:00:00,8,---,SEM DANO,MEDIDA REALIZADA ATRÁS DA EMENDA.
EMBARQUE,TR-315K-18,TRANSPORTADOR,1,2022-11-21 00:00:00,7,---,SEM DANO,MEDIÇÃO NA FRMTE DA EMENDA.
EMBARQUE,TR-315K-18,TRANSPORTADOR,2,2022-11-21 00:00:00,7,P5 - PREVENTIVA ATÉ 180 DIAS,AVARIA,CORREIA APRESENTA REPARO PROXIMO A BORDA.
EMBARQUE,TR-315K-20,REDLEY,1,2022-11-21 00:00:00,4,---,SEM DANO,MEDIÇÃO RELIZADA ATRAS DA EMENDA.
EMBARQUE,TR-315K-22,REDLEY,1,2022-11-21 00:00:00,3,---,SEM DANO,MEDIÇÃO REALIZADA ATRAS DA EMENDA.
EMBARQUE,TR-325K-06,TRANSPORTADOR,1,2022-11-21 00:00:00,2,---,SEM DANO,MEDIÇÃO REALIZADA ATRAS DA EMENDA.
EMBARQUE,TR-325K-07,TRANSPORTADOR,1,2022-11-21 00:00:00,10,---,SEM DANO,MEDIDA REALIZADA ATARS DA EMENDA.
PÁTIO,ER-313K-05,LANÇA,1,2022-11-18 00:00:00,14,---,SEM DANO,---
PÁTIO,ER-313K-05,TRAYLLER,1,2022-11-18 00:00:00,14,---,SEM DANO,---
PÁTIO,TR-313K-206,TRANSPORTADOR,1,2022-11-18 00:00:00,5,---,SEM DANO,---
PÁTIO,TR-313K-207,TRANSPORTADOR,1,2022-11-18 00:00:00,5,---,SEM DANO,---
EMBARQUE,TR-314K-14,TRANSPORTADOR,1,2022-11-18 00:00:00,14,---,SEM DANO,MEDIDA REALIZADA ATRAS DA EMENDA.
